title,text,subject,date
NIA arrests key conspirator in 2006 Mumbai train blasts case (Report 213),"Mumbai (PTI) - The National Investigation Agency arrested a key conspirator in the July 11, 2006 Mumbai suburban railway serial bomb blasts that killed 188 people and injured more than 800 others. The seven coordinated explosions occurred within 11 minutes across the Western Railway line during the evening rush hour. Several accused including members of the Student Islamic Movement of India and Lashkar-e-Taiba were convicted by a special court.",Security,"April 08, 2025"
"Pathankot airbase attack foiled, five terrorists killed by security forces (Report 214)",Pathankot (PTI) - Security forces killed five terrorists who had attacked the Pathankot Air Force Station in Punjab in a sustained operation lasting several days. The terrorists had entered India from Pakistan and targeted the strategic airbase. Two security personnel were also killed in the operation. The National Investigation Agency probed the attack and the government summoned the Pakistani High Commissioner to lodge a strong protest.,Security,"August 09, 2022"
Maoist attack kills 22 CRPF personnel in Chhattisgarh's Sukma district (Report 215),Raipur (PTI) - A group of Maoist insurgents ambushed and killed 22 CRPF personnel in Sukma district of Chhattisgarh in one of the deadliest attacks on security forces in the region. The personnel were on a road opening patrol when they were ambushed by the CPI Maoist guerrillas. The attack triggered a massive combing operation in the region. Senior officials said the security forces had been lured into the ambush.,Security,"December 03, 2020"
Terrorist attack on Pahalgam kills 26 tourists in Jammu and Kashmir (Report 216),"Pahalgam (PTI) - Terrorists opened fire on tourists at Baisaran meadow near Pahalgam in Anantnag district of Jammu and Kashmir, killing 26 people including tourists from various states and a local guide. The attack was one of the deadliest on civilians in the valley in two decades. Security forces launched a massive manhunt for the attackers. The incident triggered nationwide outrage and a diplomatic crisis with Pakistan.",Security,"March 08, 2025"
Coimbatore car bomb blast kills one and injures several near temple (Report 217),Coimbatore (PTI) - A car exploded near the Kottai Eachanari Vinayagar Temple in Coimbatore killing the lone occupant of the vehicle and injuring several bystanders. The National Investigation Agency took over the probe and arrested multiple persons with alleged links to the Popular Front of India. The case was linked to an alleged larger conspiracy. The police said the incident was a case of a vehicle being used as an improvised explosive device.,Security,"December 12, 2021"
Security forces kill top Hizbul Mujahideen commander in Kashmir encounter (Report 218),Srinagar (PTI) - Security forces killed a top commander of the Hizbul Mujahideen militant organisation in an encounter in the Sopore area of north Kashmir. The militant commander was among those responsible for several attacks on security forces and civilians in the valley. The Army and J&K Police jointly conducted the operation. The encounter lasted several hours before the security forces neutralised the militants.,Security,"November 07, 2024"
India bans Popular Front of India under UAPA for alleged terror links (Report 219),"New Delhi (PTI) - The Indian government banned the Popular Front of India and its associated organisations for five years under the Unlawful Activities Prevention Act, citing alleged links with terrorist organisations and activities aimed at destabilising the country. The ban followed a nationwide crackdown in which hundreds of PFI members were arrested across multiple states. Home Minister Amit Shah said the organisation was involved in radicalisation of youth.",Security,"June 08, 2025"
Manipur violence displaces thousands as ethnic clashes continue for months (Report 220),"Imphal (PTI) - Ethnic violence between the Meitei and Kuki-Zo communities in Manipur continued to displace thousands of people across the state as the conflict entered its second month. More than 200 people were killed and over 50,000 displaced in one of the worst episodes of internal violence in northeast India in decades. The army and central paramilitary forces were deployed in large numbers. The Supreme Court took suo motu cognisance of the situation.",Security,"April 08, 2017"
India becomes world's fifth largest economy surpassing UK (Report 221),"New Delhi (PTI) - India overtook the United Kingdom to become the world's fifth largest economy in terms of GDP at current market prices, according to data from the International Monetary Fund. India's GDP stood at approximately 3.53 trillion dollars against the UK's 3.38 trillion dollars. The milestone was widely reported and celebrated as a sign of India's growing economic clout. India is now behind only the United States, China, Germany, and Japan.",Economy,"July 04, 2021"
RBI raises repo rate by 50 basis points to tame inflation (Report 222),Mumbai (PTI) - The Reserve Bank of India's Monetary Policy Committee raised the policy repo rate by 50 basis points to 5.9 percent in its ongoing effort to tame retail inflation which had remained above the 6 percent tolerance band for several months. RBI Governor Shaktikanta Das said the MPC voted unanimously to remain focused on the withdrawal of accommodation to ensure that inflation progressively aligns with the target. GDP growth forecast was revised.,Economy,"August 19, 2024"
Government launches Rs 20 lakh crore economic package to fight COVID-19 impact (Report 223),"New Delhi (PTI) - Prime Minister Narendra Modi announced a special economic package of Rs 20 lakh crore, equivalent to about 10 percent of India's GDP, to help the country revive from the economic damage caused by the COVID-19 pandemic and the lockdown. The package was announced by Finance Minister Nirmala Sitharaman in five tranches over several days. It included measures for MSMEs, migrant workers, farmers, and the financial sector.",Economy,"January 06, 2015"
India's GDP contracts 23.9 percent in first quarter due to COVID lockdown (Report 224),"New Delhi (PTI) - India's gross domestic product contracted by 23.9 percent in the April-June quarter of 2020-21, the worst quarterly decline since the country began publishing quarterly GDP data, according to the National Statistical Office. The contraction was attributed to the nationwide lockdown imposed to contain the spread of COVID-19. The manufacturing sector contracted by 39.3 percent while the construction sector contracted by 50.3 percent.",Economy,"February 16, 2021"
Adani Group stocks lose Rs 10 lakh crore market value after Hindenburg report (Report 225),Mumbai (PTI) - Shares of Adani Group companies lost a combined market capitalisation of over Rs 10 lakh crore in a matter of days following the release of a report by US short-seller Hindenburg Research alleging stock manipulation and accounting fraud. The Adani Group denied all allegations and called the report a malicious combination of selective misinformation. The Supreme Court later constituted an expert committee to examine the matter.,Economy,"October 22, 2019"
Government introduces new labour codes consolidating 44 central laws (Report 226),"New Delhi (PTI) - The Indian Parliament passed four new labour codes that consolidate 44 existing central labour laws into a simplified framework. The codes cover wages, industrial relations, social security, and occupational safety. Trade unions raised concerns about certain provisions including changes to conditions for layoffs and strikes in larger establishments. The government said the reforms would improve ease of doing business and protect worker rights.",Economy,"August 13, 2022"
